tweet_id,review_text,hs,m_hs,annotation_id,created_at,updated_at,phase,lead_time,annotator_name,source,split_hs,split_m_hs
1478479725744075008,@TwitterUser Du auch.,0,0,1407,2022-03-11T22:55:52.776388Z,2022-03-11T22:55:52.776405Z,3,2.172,2,gmhp7k,train,train
1476299103348875267,@TwitterUser die wollen wor zahlen das ich nochmal gehe hahaja,0,0,1406,2022-03-11T22:55:50.134901Z,2022-03-11T22:55:50.134917Z,3,13.541,2,gmhp7k,train,test
hasoc_de_292,@TwitterUser 'Herr' Stegner bezeichnet die AfD als 'Bande' und unterscheidet auch bei Attentaten im Sinne rotgrünversiftem Mainstream.,1,0,1405,2022-03-11T22:55:35.835131Z,2022-03-11T22:55:35.835156Z,3,22.224,2,hasoc_2019,train,train
1476938949109157888,@TwitterUser Zu DDR-Zeiten durften wir böllern.,0,0,1404,2022-03-11T22:55:13.021379Z,2022-03-11T22:55:13.021395Z,3,10.379,2,gmhp7k,test,train
1476426496399097860,"Eine Hure zieht sich aus für Geld, @TwitterUser zieht sich aus für Fame und Reichweite...",0,0,1403,2022-03-11T22:55:01.958088Z,2022-03-11T22:55:01.958104Z,3,29.426,2,gmhp7k,train,train
1124829793126683008,"@TwitterUser Halt einfach Deine Fresse Du Zeitfresser und Nichtzahler, Dich liest man überall nur negativ …",1,0,1402,2022-03-11T22:54:32.064102Z,2022-03-11T22:54:32.064124Z,3,11.297,2,gmhp7k,train,train
1320340119572910080,@TwitterUser Nice Sache. Sind da zwei flockenstielige Hexenröhrlinge drin?,0,0,1401,2022-03-11T22:54:20.324123Z,2022-03-11T22:54:20.324138Z,3,9.294,2,gmhp7k,val,train
1379671098732776960,@TwitterUser Alle ab auf die bäume.,0,0,1400,2022-03-11T22:54:10.607150Z,2022-03-11T22:54:10.607167Z,3,4.028,2,gmhp7k,train,val
1476373547622694913,@TwitterUser welkin gang,0,0,1399,2022-03-11T22:54:05.498362Z,2022-03-11T22:54:05.498378Z,3,62.421,2,gmhp7k,train,train
1476558957984501762,ich hätt ihr gezeigt was fürn guter kassierer ich bin,1,1,1398,2022-03-11T22:53:02.522916Z,2022-03-11T22:53:02.522936Z,3,21.457,2,gmhp7k,train,train
1476852880313392896,Soviel heiße Luft wie der ÖRR erzeugt dagegen niemand sonst.,0,0,1397,2022-03-11T22:52:40.547106Z,2022-03-11T22:52:40.547124Z,3,6.752,2,gmhp7k,train,train
1171114747590258944,@TwitterUser sehr passend,0,0,1396,2022-03-11T22:52:33.255378Z,2022-03-11T22:52:33.255401Z,3,1.927,2,gmhp7k,val,train
1473028578681967104,"@TwitterUser Ach komm, so schlimm bin ich hier auch wieder nicht 😁",0,0,1395,2022-03-11T22:52:30.790052Z,2022-03-11T22:52:30.790076Z,3,6.3,2,gmhp7k,train,train
1419407607547171072,"@TwitterUser Wahrscheinlich Dauerzucken, wenn besagte Bekannte amerikanischen Rap hören.",0,0,1394,2022-03-11T22:52:24.016750Z,2022-03-11T22:52:24.016777Z,3,9.182,2,gmhp7k,train,train
1376562215273295872,@TwitterUser Das schließt sich aus mit noch mehr arabischen Fachkräften.,0,0,1393,2022-03-11T22:52:14.365291Z,2022-03-11T22:52:14.365311Z,3,11.045,2,gmhp7k,train,train
1473280084048072960,@TwitterUser Viel Erfolg kann ich da nur sagen.,0,0,1392,2022-03-11T22:52:02.834508Z,2022-03-11T22:52:02.834534Z,3,3.734,2,gmhp7k,train,train
1471549244381217024,gibt es beleidigende beleidigungen gegen weiße?,0,0,1391,2022-03-11T22:51:58.622576Z,2022-03-11T22:51:58.622595Z,3,14.861,2,gmhp7k,train,val
1481367149629349888,@TwitterUser Wenn nur die Eltern auch schon so gedacht hätten,0,0,1390,2022-03-11T22:51:43.312475Z,2022-03-11T22:51:43.312495Z,3,8.088,2,gmhp7k,train,train
1476298890953609219,@TwitterUser Ich würd deine dumme Oma tot hauen die Schlampe du hs bevor dj Latina schreibst erkundige dich was Latina ist du hs und von wo die kommen du hs,1,1,1389,2022-03-11T22:51:34.744753Z,2022-03-11T22:51:34.744780Z,3,26.105,2,gmhp7k,train,train
869261089552420864,"Es sei denn es handelt sich um angemessene Kritik, dann würgen wir (@TwitterUser) dich ab!",0,0,1388,2022-03-11T22:51:08.177190Z,2022-03-11T22:51:08.177210Z,3,21.487,2,gmhp7k,train,train
1476130079302376960,@TwitterUser Du bist ja auch ehrenschwul 🙂,1,0,1387,2022-03-11T22:50:46.197477Z,2022-03-11T22:50:46.197496Z,3,10.521,2,gmhp7k,train,train
1473210541229456896,"@TwitterUser klingt allerdings nicht gut, wenn du schmerzen im rücken hast. was hast n gemacht?",0,0,1386,2022-03-11T22:50:34.513423Z,2022-03-11T22:50:34.513449Z,3,5.888,2,gmhp7k,train,train
1473685988648103936,"@TwitterUser Mich schreckt es nicht, eine liberale Demokratie, Menschenrechte und Individualismus für überlegen zu halten. Auch wenn Du das faschistisch findest.",0,0,1385,2022-03-11T22:50:28.059362Z,2022-03-11T22:50:28.059387Z,3,45.325,2,gmhp7k,train,train
1460335962773413888,@TwitterUser 😂😂 löst die pure Panik bei meinen Flauschern aus,0,0,1384,2022-03-11T22:49:42.194521Z,2022-03-11T22:49:42.194537Z,3,8.753,2,gmhp7k,val,train
1468961421308281088,@TwitterUser an gorona. wäre witzik.,0,0,1383,2022-03-11T22:49:32.979448Z,2022-03-11T22:49:32.979470Z,3,7.75,2,gmhp7k,train,train
1481179807576728064,"@TwitterUser Traurig. Aufgehetzt, indoktriniert und um ihre Lebensfreude gebracht von Funk- und Schreiblumpen, linksgrünen Lehrern und anderen Nichtsnutzen. Es sollte nicht ungesühnt bleiben.",1,0,1382,2022-03-11T22:49:24.783931Z,2022-03-11T22:49:24.783947Z,3,16.146,2,gmhp7k,test,train
1481409364653403904,"@TwitterUser ""Überbevölkerung"". Lol.",1,0,1381,2022-03-11T22:49:08.165184Z,2022-03-11T22:49:08.165202Z,3,12.628,2,gmhp7k,train,train
hasoc_de_1694,der friedliche Islam 👌🤔  hat ja wie jeder es kennt Respekt und Ehre vor jeder anderen Kultur 🧐  es geht eben schon von kleinauf los und hier bei uns soll es anders sein??🤔🤔  Die lachen doch die SaudoofenDeutschen nur aus  UND  die haben es nicht anders verdient die Doofmichels,1,0,1380,2022-03-11T22:48:54.980636Z,2022-03-11T22:48:54.980653Z,3,25.071,2,hasoc_2019,train,train
1481687489479799040,"Herzsprung, Brandenburg",0,0,1379,2022-03-11T22:48:29.423110Z,2022-03-11T22:48:29.423127Z,3,2.803,2,gmhp7k,train,val
1462725951205350912,ihr seid nicht willkommen und unschön anzuschauen.,1,0,1378,2022-03-11T22:48:25.866846Z,2022-03-11T22:48:25.866866Z,3,7.667,2,gmhp7k,train,train
1466521237992136960,"millionen jahre der evolution, und dann kommt eine liser raus. da kann man sich schon mal wundern.",1,0,1377,2022-03-11T22:48:17.713328Z,2022-03-11T22:48:17.713353Z,3,36.563,2,gmhp7k,train,train
1476915299123408896,"@TwitterUser Religionsfreiheit bedeutet nicht, dass man eine Religion gut finden muss. Ich lehne den Islam ab. Das ist mein gutes Recht.",0,0,1376,2022-03-11T22:47:40.544271Z,2022-03-11T22:47:40.544287Z,3,24.193,2,gmhp7k,train,test
1479794473047633920,@TwitterUser Du bist Ösi?,1,0,1375,2022-03-11T22:47:15.843273Z,2022-03-11T22:47:15.843296Z,3,7.036,2,gmhp7k,train,train
883291116346503168,@TwitterUser Der Kapitalismus zittert vor Angst,0,0,1374,2022-03-11T22:47:08.365134Z,2022-03-11T22:47:08.365151Z,3,3.916,2,gmhp7k,train,train
1481595143048371968,"@TwitterUser Islam ist in der EU mittelfristig als Staatsreligion vorgesehen, insofern 🤷‍♂️",0,0,1373,2022-03-11T22:47:04.032311Z,2022-03-11T22:47:04.032334Z,3,10.25,2,gmhp7k,train,train
1476252984703135745,"@TwitterUser Hier haben sich wohl mal wieder ein paar Schwurbler und Querdenker abgesprochen... Ich bewundere alle Journalisten und -innen, die trotzdem dranbleiben.",0,0,1372,2022-03-11T22:46:53.359702Z,2022-03-11T22:46:53.359720Z,3,24.559,2,gmhp7k,train,train
1483363818302743040,@TwitterUser Der Ludwig 😁,0,0,1371,2022-03-11T22:46:28.358871Z,2022-03-11T22:46:28.358887Z,3,2.752,2,gmhp7k,train,train
1421392740508634880,"@TwitterUser Ihr Trottel würde wahrscheinlich auch Hitler bei euch arbeiten lassen, solange er seinen Nazikram privat macht.",1,0,1370,2022-03-11T22:46:24.751454Z,2022-03-11T22:46:24.751472Z,3,36.178,2,gmhp7k,test,train
1447943229995994880,@TwitterUser Wieviele Tausende Kilometer bist du denn schon geflogen??,0,0,1369,2022-03-11T22:45:47.986552Z,2022-03-11T22:45:47.986573Z,3,4.982,2,gmhp7k,test,test
1120328298695938048,"Mein Gesicht wenn sie sagt, dass sie marginalisierte Feministin ist.",1,1,1368,2022-03-11T22:45:42.579624Z,2022-03-11T22:45:42.579639Z,3,10.582,2,gmhp7k,val,train
hasoc_de_3713,"@TwitterUser Zukunft ohne Kohle, die kleinen bekloppten Scheißer💩. Dann aber auch ohne Smartphone, Mamis SUV und Flugreisen, auch Deutschland war mal schön, vor der Invasion🧐",1,0,1367,2022-03-11T22:45:31.529757Z,2022-03-11T22:45:31.529773Z,3,17.337,2,hasoc_2019,val,train
1110565746818670593,@TwitterUser Muslimische Kitas gehören nicht zu Deutschland,1,0,1366,2022-03-11T22:45:13.674522Z,2022-03-11T22:45:13.674538Z,3,4.77,2,10.1016/j.osnem.2020.100071,train,train
1476250623553245195,"@TwitterUser Die Attention Whore wieder, die keiner mehr sehen oder hören will.",0,0,1365,2022-03-11T22:45:08.351820Z,2022-03-11T22:45:08.351836Z,3,76.652,2,gmhp7k,test,train
1462416744589496064,@TwitterUser Bisserl viel Flüssigkeit in der Pfanne?,0,0,1364,2022-03-11T22:43:51.184948Z,2022-03-11T22:43:51.184974Z,3,7.036,2,gmhp7k,train,train
1481194983122214912,"@TwitterUser Wer kennts nicht, das Überbevölkerte Deutschland",1,0,1363,2022-03-11T22:43:43.669698Z,2022-03-11T22:43:43.669714Z,3,11.756,2,gmhp7k,train,train
1467150379485904896,sturm im wasserglas,0,0,1362,2022-03-11T22:43:31.451085Z,2022-03-11T22:43:31.451104Z,3,2.916,2,gmhp7k,train,train
1418828116617740032,@TwitterUser Bezahlte ngo Tussi,1,1,1361,2022-03-11T22:43:28.085487Z,2022-03-11T22:43:28.085511Z,3,8.688,2,gmhp7k,train,train
1480897105069752064,"politik ist nur schön, wenn du voller stolz von dir behaupten kannst gegen alles zu sein, was deutsch ist.",1,0,1360,2022-03-11T22:43:18.955259Z,2022-03-11T22:43:18.955276Z,3,15.579,2,gmhp7k,train,test
1480167466789658880,@TwitterUser 14 Prozent,0,0,1359,2022-03-11T22:43:02.930856Z,2022-03-11T22:43:02.930874Z,3,4.979,2,gmhp7k,train,train
1476303443707023364,Welche loser Fotze darf ich heute Abend noch aus meinem Hotelzimmer melken? 😈💸,1,1,1358,2022-03-11T22:42:57.435882Z,2022-03-11T22:42:57.435900Z,3,10.347,2,gmhp7k,train,train
hasoc_de_1134,"'Merkt euch, ihr Hurensöhne: Diese Stadt gehört mir!'",1,0,1357,2022-03-11T22:42:46.530242Z,2022-03-11T22:42:46.530269Z,3,6.176,2,hasoc_2019,train,train
1385505464516029952,@TwitterUser So spricht die Lordschaft eben mit den Untertanen. Und weida?,0,0,1356,2022-03-11T22:42:39.798701Z,2022-03-11T22:42:39.798719Z,3,12.157,2,gmhp7k,val,test
1476327324383690755,Ihre Pussy hat ein virtus pro 2014 katowice Sticker,1,1,1355,2022-03-11T22:42:26.917966Z,2022-03-11T22:42:26.917983Z,3,141.82,2,gmhp7k,train,train
1476250419294789633,@TwitterUser Hab auch schon… wie vielen schickst du deinen göt du hure,1,1,1354,2022-03-11T22:40:04.484703Z,2022-03-11T22:40:04.484720Z,3,64.335,2,gmhp7k,train,train
1435676895392275968,@TwitterUser Ist das Rohr zu eng oder kann man das schmale Ding schlecht festhalten?,0,0,1353,2022-03-11T22:38:59.365994Z,2022-03-11T22:38:59.366010Z,3,6.543,2,gmhp7k,val,train
1266694144078106880,"@TwitterUser Es ist traurig, dass du das Wort ""Digga"" verwendest. Das ist eine Abwandlung vom N-Wort und beleidigt subtil alle PoC. Du trittst Marginalisierte mit Füßen",0,0,1352,2022-03-11T22:38:52.353369Z,2022-03-11T22:38:52.353386Z,3,57.65,2,gmhp7k,train,train
1480878499254649088,@TwitterUser Wann outet sich Amy als Lesbe?,0,0,1351,2022-03-11T22:37:53.639094Z,2022-03-11T22:37:53.639121Z,3,23.528,2,gmhp7k,train,train
hasoc_de_510,"Würde das die  machen, wäre die 'Kacke am dampfen'",0,0,1350,2022-03-11T22:37:29.623714Z,2022-03-11T22:37:29.623737Z,3,14.684,2,hasoc_2019,test,train
877257100694630400,üssel jetzatla wieder bereichert?,0,0,1348,2022-03-11T22:34:40.276856Z,2022-03-11T22:35:33.318009Z,3,34909.451,2,gmhp7k,train,train
1473614570413515008,"@TwitterUser Nein, ich meine Straßen, Schienen,  Städte, Wissenschaft. Dafür muss man keinen Indianer töten. Das haben Indianer übrigens zuvor unter sich auch gemacht.",0,0,1349,2022-03-11T22:35:01.996035Z,2022-03-11T22:35:01.996060Z,3,21.233,2,gmhp7k,test,test
1480881445363200000,"@TwitterUser Puh, dann werden sich die Afrikaner uns Asiaten sicherlich ein Beispiel an diesen Baizuos nehmen.",1,0,1347,2022-03-11T22:34:34.754989Z,2022-03-11T22:34:34.755006Z,3,158.827,2,gmhp7k,train,train
1464208307443408896,"@TwitterUser beim haushalt hab ich meine zweifel, aber bundesland wäre kein ding.",0,0,1346,2022-03-11T22:31:55.304547Z,2022-03-11T22:31:55.304572Z,3,9.054,2,gmhp7k,train,train
1260983875133719040,"@TwitterUser naise Sache, Paul Hartmut Winkler Game so auch kommen kann.",0,0,1345,2022-03-11T22:31:45.387891Z,2022-03-11T22:31:45.387921Z,3,97.01,2,gmhp7k,train,train
1475885826005417984,@TwitterUser Hab ich echt übersehen 🤗,0,0,1343,2022-03-11T22:29:36.330130Z,2022-03-11T22:29:36.330147Z,3,3.561,2,gmhp7k,train,train
1476562021932019722,@TwitterUser Und ich hab ein Video wo sich Donald Trump fingert.,1,0,1342,2022-03-11T22:29:32.324367Z,2022-03-11T22:29:32.324382Z,3,17.764,2,gmhp7k,train,train
1461790122349892096,"@TwitterUser Weil es mich unsagbar ankotzt, dass sich Menschen wie Du  sich an dem -im Raum stehenden- Impfzwang erquicken.",0,0,1341,2022-03-11T22:29:14.089698Z,2022-03-11T22:29:14.089719Z,3,20.398,2,gmhp7k,train,test
1476872789055389952,"Frauenquote, kurz erklärt",1,1,1340,2022-03-11T22:28:53.216983Z,2022-03-11T22:28:53.216999Z,3,18.532,2,gmhp7k,train,train
1481634320536190976,"@TwitterUser Zu den Regeln der DDR gehörte es, immer pro Sozialismus zu sein. Andernfalls wurden Demos nicht genehmigt.",0,0,1339,2022-03-11T22:28:33.906266Z,2022-03-11T22:28:33.906282Z,3,8.297,2,gmhp7k,train,train
1085579728982032384,"GEHTS NOCH? Auf A8 bei Pforzheim: Nach tödlichem Unfall: Gaffer reißen Krankenwagentür auf, um Verletzten zu sehen  via @TwitterUser",0,0,1338,2022-03-11T22:28:25.034712Z,2022-03-11T22:28:25.034729Z,3,14.199,2,10.1016/j.osnem.2020.100071,train,test
1114438507248926721,@TwitterUser Das sind keine Menschen das sind moslems,1,0,1337,2022-03-11T22:28:10.184568Z,2022-03-11T22:28:10.184586Z,3,25440.913,2,10.1016/j.osnem.2020.100071,train,train
1479177710966652928,"@TwitterUser Er hat geschrieben, er macht erst mal Twitterpause.",0,0,1336,2022-03-11T15:23:50.148227Z,2022-03-11T15:23:50.148246Z,3,3.792,2,gmhp7k,train,train
1472682555690340096,"@TwitterUser Danke, aber wir haben bereits genug von derartigen Frauen.",1,1,1335,2022-03-11T15:23:45.639784Z,2022-03-11T15:23:45.639801Z,3,9.878,2,gmhp7k,train,train
1476320019982295041,"@TwitterUser Ich glaube eher das das Thema Legalisierung ziemlich polarisiert und es deswegen oft schlicht um Wählerstimmen oder Abgrenzung geht. Wer 5 Maß Bier trinken kann, kann eigentlich so perse nix gegen Drogen haben 🥴😄",0,0,1334,2022-03-11T15:23:35.164439Z,2022-03-11T15:23:35.164457Z,3,18.579,2,gmhp7k,train,train
1132000001926849024,@TwitterUser Diese Islamisten erscheinen irgendwie undankbar. Oder dumm. Vermutlich beides.,1,0,1333,2022-03-11T15:23:16.049609Z,2022-03-11T15:23:16.049626Z,3,6.307,2,gmhp7k,train,train
1476235501992615946,"@TwitterUser Schultenbräu, du fotze",1,1,1332,2022-03-11T15:23:09.165712Z,2022-03-11T15:23:09.165735Z,3,7.742,2,gmhp7k,train,train
1121458843094012032,"Dieser Ruthe schon wieder, uff",0,0,1331,2022-03-11T15:23:00.757359Z,2022-03-11T15:23:00.757377Z,3,5.487,2,gmhp7k,train,train
1132029215279394944,@TwitterUser Ja ok du arsch,1,0,1330,2022-03-11T15:22:54.586624Z,2022-03-11T15:22:54.586653Z,3,17.561,2,gmhp7k,test,val
1367500781461635072,"@TwitterUser Vollkommen irre die Debatte. Solange das unsere Probleme sind , ist ja scheinbar alles gut",0,0,1329,2022-03-11T15:22:36.421640Z,2022-03-11T15:22:36.421665Z,3,7.796,2,gmhp7k,train,train
1460212123947216896,afrikaner und osmanen sind sog. kulturfolger.,1,0,1328,2022-03-11T15:22:27.839604Z,2022-03-11T15:22:27.839621Z,3,9.986,2,gmhp7k,train,train
1481349599990365952,@TwitterUser Wen interessiert das ob die verblödeten Xyz Kinder wollen. 🤔,1,0,1327,2022-03-11T15:22:17.328966Z,2022-03-11T15:22:17.328983Z,3,8.632,2,gmhp7k,train,train
1470837673669574912,"Das entspannt mich total 🙂 (Ankerhemmung, schematisch)",0,0,1326,2022-03-11T15:22:08.025227Z,2022-03-11T15:22:08.025245Z,3,7.624,2,gmhp7k,train,train
1434905150246818048,@TwitterUser Baut massenhaft Windräder und Bahn und stomtrassen vor deren Paläste und Frieden vor den Hütten der normal bürger.,0,0,1325,2022-03-11T15:21:59.646183Z,2022-03-11T15:21:59.646214Z,3,10.981,2,gmhp7k,train,train
1460893515815301120,Chinesen prügeln Corgi mit Eisenstange tot.,0,0,1324,2022-03-11T15:21:47.484801Z,2022-03-11T15:21:47.484824Z,3,31.792,2,gmhp7k,train,train
1476476862964588544,"@TwitterUser Tja Pech für den Maurice und nu heul leise ✌️🏾😎Wie du in den Wald schreit, so schreist zurück! Finds nicht gut wenn Hass kommt, aber Mitleid hab ich mit dir keineswegs, Pech für dich wenns im Internet zu hart ist meld dich doch ab! 🤷🏾‍♂️",0,0,1323,2022-03-11T15:21:14.488637Z,2022-03-11T15:21:14.488662Z,3,27.137,2,gmhp7k,train,train
1466677051612614912,"@TwitterUser könnte ein künstler sein, wenn du glück hast.",0,0,1322,2022-03-11T15:20:46.790178Z,2022-03-11T15:20:46.790196Z,3,4.123,2,gmhp7k,train,train
1127680275658551040,@TwitterUser fass an ihr arsch und du drippst,1,0,1321,2022-03-11T15:20:41.840820Z,2022-03-11T15:20:41.840842Z,3,82.976,2,gmhp7k,train,test
1390798108016140032,@TwitterUser Ich verbreite die frohe Botschaft der Freikratie überall. Niemand ist davor gefeit.,0,0,1320,2022-03-11T15:19:17.887650Z,2022-03-11T15:19:17.887668Z,3,59.952,2,gmhp7k,train,train
1441150743759654912,Mein Lieblingsjörg,0,0,1319,2022-03-11T15:18:17.026118Z,2022-03-11T15:18:17.026147Z,3,2.99,2,gmhp7k,train,train
1482418950642281984,@TwitterUser Subjektive Ansicht.,0,0,1318,2022-03-11T15:18:13.476871Z,2022-03-11T15:18:13.476890Z,3,3.033,2,gmhp7k,train,train
hasoc_de_3184,"@TwitterUser Nix , Merkel hätte nie passieren dürfen. Ich wünschte ich hätte eine Zeitmaschine und könnte das kaputte Kondom austauschen, aber auch die von anderen Vätern von Linken. Erst die DDR mit kaputt gemacht und jetzt ganz Deutschland und Europa. 😢    Teil-Satire by Wil",1,0,1317,2022-03-11T15:18:09.557748Z,2022-03-11T15:18:09.557765Z,3,6016.408,2,hasoc_2019,train,val
1123675524860187008,Suarez verdient Millionen der soll sich mal die Zähne machen lassen der unsportliche Hurensohn,1,0,1316,2022-03-11T13:37:36.202348Z,2022-03-11T13:37:36.202398Z,3,8.502,2,gmhp7k,test,train
1476287463442337793,@TwitterUser also das lustigste war das ich so hochdeutsch geredet hab und so einen auf braves mädchen was nur shoppen gehen wollte gemacht hab dass sich die Polizisten bei mir entschuldigt haben und mich getröstet habem hahahaha,0,0,1315,2022-03-11T13:37:26.822971Z,2022-03-11T13:37:26.822998Z,3,23.405,2,gmhp7k,train,train
1227721209896455936,@TwitterUser 𝔖𝔬 𝔪𝔲𝔰𝔰 𝔡𝔞𝔰 𝔰𝔢𝔦𝔫!,1,0,1314,2022-03-11T13:37:02.432869Z,2022-03-11T13:37:02.432903Z,3,9.806,2,gmhp7k,train,train
1173889459047342080,"""ohne jedes Talent"" - sehr treffend",0,0,1313,2022-03-11T13:36:51.261987Z,2022-03-11T13:36:51.262011Z,3,2.749,2,gmhp7k,train,train
1478412627378328064,"@TwitterUser ja, je dicker umso besser",0,0,1312,2022-03-11T13:36:47.953770Z,2022-03-11T13:36:47.953788Z,3,6.2,2,gmhp7k,train,train
1475018977936130048,@TwitterUser nur wenn du leute kennst 😉,0,0,1311,2022-03-11T13:36:40.999346Z,2022-03-11T13:36:40.999369Z,3,4.478,2,gmhp7k,train,test
1476306545788997636,"Die Nase voller Koka, von April bis zum OktoberBitch was soll ich denn zuhaus, da war ich grade letzten Monat (Timmäh)",0,0,1310,2022-03-11T13:36:35.393040Z,2022-03-11T13:36:35.393059Z,3,16.782,2,gmhp7k,train,train
1470487893378585088,@TwitterUser Das ist sehr weit hergeholt.,0,0,1309,2022-03-11T13:36:17.282377Z,2022-03-11T13:36:17.282402Z,3,3.409,2,gmhp7k,train,train
hasoc_de_1673,"Und die  hat nachgelegt.  Dass  sich mit seinen  unverschämten Äußerungen zur Willkommenskultur selbst zum Hassobjekt gemacht hat und nach seinem Tod allenthalben Häme frei wird, damit MUSS die Gutmenschenfraktion jetzt klarkommen.  Unschön, aber verständlich.",0,0,1308,2022-03-11T13:36:12.380265Z,2022-03-11T13:36:12.380337Z,3,44.657,2,hasoc_2019,train,train
1133079083112381952,"Der Hashtag  impliziert, dass ihr schon mal das verlogene Dreckspack gewählt habt. Echt jetzt?!",1,0,1307,2022-03-11T13:35:26.773581Z,2022-03-11T13:35:26.773609Z,3,12.274,2,gmhp7k,train,train
1140934732005425024,@TwitterUser Und ich soll mit dem Fahrrad zur Arbeit fahren oder wie?,0,0,1306,2022-03-11T13:35:13.219991Z,2022-03-11T13:35:13.220018Z,3,6.704,2,gmhp7k,train,val
1474040496888726016,@TwitterUser 15 Millionen stimmt wohl ehet,0,0,1305,2022-03-11T13:35:05.680920Z,2022-03-11T13:35:05.680948Z,3,8.184,2,gmhp7k,test,val
1229681820050034944,@TwitterUser Da scheint es einiges an Aufarbeitung zu benötigen!,0,0,1304,2022-03-11T13:34:56.408259Z,2022-03-11T13:34:56.408282Z,3,3.656,2,gmhp7k,train,train
1478841516038795008,"@TwitterUser wenn sie so weiter macht, wird sie mit 20 aussehen wie 40",0,0,1303,2022-03-11T13:34:51.931554Z,2022-03-11T13:34:51.931580Z,3,5.542,2,gmhp7k,train,train
1385883220022078976,Heute zum Nachtisch einen   Ich gönn mir,0,0,1302,2022-03-11T13:34:45.822873Z,2022-03-11T13:34:45.822901Z,3,13.853,2,gmhp7k,train,train
1480208241149853952,Diese Leute sind wandelnde Klischees 😂,0,0,1301,2022-03-11T13:34:31.166293Z,2022-03-11T13:34:31.166321Z,3,3.283,2,gmhp7k,train,train
1473630093297730048,@TwitterUser Ist neu für Dich? Ich komme aus der DDR. Für mich ist das nicht neu.,0,0,1300,2022-03-11T13:34:26.596778Z,2022-03-11T13:34:26.596828Z,3,6.825,2,gmhp7k,train,val
1128202894342279040,Hab heute @TwitterUser in Schule gesehen der hat einfach ein Loch in Hose aber nicht so am Knie oder so einfach am arsch sagt aber keinem,0,0,1299,2022-03-11T13:34:19.059821Z,2022-03-11T13:34:19.059841Z,3,19.434,2,gmhp7k,train,train
1476437216461217794,@TwitterUser Sein Arbeitgeber sind seine Follower. Der hat sein Spendenkonto auf dem Profil.,0,0,1298,2022-03-11T13:33:58.700155Z,2022-03-11T13:33:58.700180Z,3,8.105,2,gmhp7k,train,train
1477185118779363072,@TwitterUser Danke gleichfalls 🎆,0,0,1297,2022-03-11T13:33:49.913135Z,2022-03-11T13:33:49.913161Z,3,3.259,2,gmhp7k,val,train
1476539162111222016,@TwitterUser Ich werde es überleben.,0,0,1296,2022-03-11T13:33:45.497434Z,2022-03-11T13:33:45.497458Z,3,1.972,2,gmhp7k,train,train
1133783680026108032,@TwitterUser Kurzgefasst. Du nicht Kolle. Kolle heult mit Pfeil im Arsch.,0,0,1295,2022-03-11T13:33:42.434144Z,2022-03-11T13:33:42.434170Z,3,53.7,2,gmhp7k,val,train
1472255219744529920,@TwitterUser Die Infantilität.,0,0,1294,2022-03-11T13:32:47.944854Z,2022-03-11T13:32:47.944880Z,3,3.799,2,gmhp7k,test,val
1463158180998000896,@TwitterUser dafür dass das in meiner tl aufgetaucht ist,0,0,1293,2022-03-11T13:32:42.333599Z,2022-03-11T13:32:42.333625Z,3,1724.485,2,gmhp7k,train,train
1476472874441523202,"@TwitterUser Wer sich nicht impfen lässt, schnüffelt such getragene Schlüpfer.",1,0,1292,2022-03-11T13:03:57.034485Z,2022-03-11T13:03:57.034510Z,3,13.959,2,gmhp7k,train,train
1481302113770787072,@TwitterUser Hätten das nur ihre Eltern schon praktiziert.,0,0,1291,2022-03-11T13:03:42.351592Z,2022-03-11T13:03:42.351616Z,3,5.594,2,gmhp7k,train,test
1419396155524452096,@TwitterUser Genauso ist es. Diese Frau Baerbock ist einfach untragbar!,0,0,1290,2022-03-11T13:03:36.085312Z,2022-03-11T13:03:36.085336Z,3,7.307,2,gmhp7k,train,train
1433821332882472960,@TwitterUser Die Adresse ist alt. Habe nach der Haustüre in der Germaniapromenade gesucht. Gibt´s aber nicht.,0,0,1289,2022-03-11T13:03:28.044931Z,2022-03-11T13:03:28.044958Z,3,11.373,2,gmhp7k,train,test
1481248078611063040,Ein Gemeineigentum an Produktionsmitteln macht eine Diktatur zwingend erforderlich.,0,0,1288,2022-03-11T13:03:16.061916Z,2022-03-11T13:03:16.061938Z,3,12.384,2,gmhp7k,train,val
1477585481235894016,@TwitterUser Ds sind schon die Flüchtlinge,0,0,1287,2022-03-11T13:03:02.675210Z,2022-03-11T13:03:02.675236Z,3,9.203,2,gmhp7k,train,train
1477526615492080128,Das Foto ist angeblich aus einer deutschen Stadt. Davon ist nichts zu erkennen...,1,0,1286,2022-03-11T13:02:52.691434Z,2022-03-11T13:02:52.691462Z,3,8.76,2,gmhp7k,train,train
1472492367919915008,@TwitterUser es ist nicht mal mittag und ich hab schon genug,0,0,1285,2022-03-11T13:02:43.185054Z,2022-03-11T13:02:43.185082Z,3,4.328,2,gmhp7k,train,val
1409975399594012928,@TwitterUser 50€ für Rassismus gespendet. Sauber Sascha.,1,0,1284,2022-03-11T13:02:37.920021Z,2022-03-11T13:02:37.920048Z,3,8.209,2,gmhp7k,train,train
1432679828742938880,@TwitterUser Das sind unterschiedliche Bilder,0,0,1283,2022-03-11T13:02:28.926639Z,2022-03-11T13:02:28.926665Z,3,2.24,2,gmhp7k,val,train
